תאריך,הגרלה,תלתן,יהלום,לב,עלה
23/12/1999,5875,Q,7,9,10,
24/12/1999,5876,Q,8,Q,10,
24/12/1999,5877,10,8,7,10,
26/12/1999,5878,Q,8,K,10,
26/12/1999,5879,7,10,A,9,
26/12/1999,5880,J,8,8,J,
27/12/1999,5881,9,7,8,8,
27/12/1999,5882,J,10,10,7,
27/12/1999,5883,7,J,A,J,
28/12/1999,5884,10,A,K,K,
28/12/1999,5885,10,7,8,7,
28/12/1999,5886,9,A,7,A,
29/12/1999,5887,Q,A,8,Q,
29/12/1999,5888,7,9,J,9,
29/12/1999,5889,8,A,Q,K,
30/12/1999,5890,8,7,7,8,
30/12/1999,5891,Q,7,10,K,
30/12/1999,5892,J,10,9,7,
30/12/1999,5893,10,7,10,K,
31/12/1999,5894,8,10,10,7,
31/12/1999,5895,10,7,7,J,
02/01/2000,5896,9,10,A,8,
02/01/2000,5897,Q,J,Q,J,
02/01/2000,5898,A,K,9,A,
03/01/2000,5899,K,K,K,9,
03/01/2000,5900,K,J,K,10,
03/01/2000,5901,Q,A,7,J,
04/01/2000,5902,Q,Q,10,K,
04/01/2000,5903,8,10,7,K,
04/01/2000,5904,K,7,K,A,
05/01/2000,5905,J,9,10,J,
05/01/2000,5906,7,Q,A,10,
05/01/2000,5907,Q,A,7,A,
06/01/2000,5908,K,7,J,8,
06/01/2000,5909,K,K,J,7,
06/01/2000,5910,K,7,K,10,
06/01/2000,5911,A,7,Q,10,
07/01/2000,5912,K,9,7,A,
07/01/2000,5913,9,Q,7,Q,
09/01/2000,5914,7,10,J,7,
09/01/2000,5915,J,K,9,10,
09/01/2000,5916,K,7,10,J,
10/01/2000,5917,8,A,Q,K,
10/01/2000,5918,Q,J,K,10,
10/01/2000,5919,8,7,7,Q,
11/01/2000,5920,A,K,8,8,
11/01/2000,5921,10,9,10,8,
11/01/2000,5922,A,10,A,Q,
12/01/2000,5923,K,K,9,J,
12/01/2000,5924,8,A,J,7,
12/01/2000,5925,K,A,J,8,
13/01/2000,5926,8,10,K,A,
13/01/2000,5927,Q,9,9,J,
13/01/2000,5928,J,J,7,Q,
13/01/2000,5929,8,Q,Q,7,
14/01/2000,5930,10,K,10,8,
14/01/2000,5931,Q,7,J,10,
16/01/2000,5932,9,Q,K,J,
16/01/2000,5933,J,7,J,7,
16/01/2000,5934,A,K,K,8,
17/01/2000,5935,8,8,K,10,
17/01/2000,5936,7,9,8,K,
17/01/2000,5937,9,10,8,9,
18/01/2000,5938,K,7,J,K,
18/01/2000,5939,Q,K,Q,7,
18/01/2000,5940,10,Q,7,Q,
19/01/2000,5941,9,10,K,Q,
19/01/2000,5942,8,J,7,9,
19/01/2000,5943,Q,8,10,10,
20/01/2000,5944,A,8,Q,K,
20/01/2000,5945,J,10,Q,K,
20/01/2000,5946,J,J,J,8,
20/01/2000,5947,Q,Q,K,Q,
21/01/2000,5948,J,10,8,J,
21/01/2000,5949,J,9,K,K,
23/01/2000,5950,10,7,J,K,
23/01/2000,5951,10,J,9,J,
23/01/2000,5952,10,A,10,K,
24/01/2000,5953,A,Q,7,Q,
24/01/2000,5954,8,J,Q,K,
24/01/2000,5955,7,8,10,7,
25/01/2000,5956,10,7,K,J,
25/01/2000,5957,Q,8,9,9,
25/01/2000,5958,A,J,8,9,
26/01/2000,5959,K,9,8,K,
26/01/2000,5960,8,7,7,J,
26/01/2000,5961,K,9,8,7,
27/01/2000,5962,8,K,J,10,
27/01/2000,5963,K,8,7,8,
27/01/2000,5964,8,9,7,A,
27/01/2000,5965,7,J,10,10,
28/01/2000,5966,8,J,7,K,
28/01/2000,5967,9,A,K,9,
30/01/2000,5968,J,7,7,7,
30/01/2000,5969,J,10,10,A,
30/01/2000,5970,7,Q,Q,K,
31/01/2000,5971,10,J,Q,J,
31/01/2000,5972,9,A,K,A,
31/01/2000,5973,A,Q,10,A,
01/02/2000,5974,10,9,10,A,
01/02/2000,5975,8,10,7,Q,
01/02/2000,5976,8,Q,K,A,
02/02/2000,5977,9,8,A,10,
02/02/2000,5978,8,7,9,J,
02/02/2000,5979,Q,Q,J,J,
03/02/2000,5980,A,K,10,K,
03/02/2000,5981,9,J,J,A,
03/02/2000,5982,K,10,9,Q,
03/02/2000,5983,A,9,K,K,
04/02/2000,5984,7,8,A,9,
04/02/2000,5985,9,A,J,J,
06/02/2000,5986,7,8,A,Q,
06/02/2000,5987,Q,9,Q,8,
06/02/2000,5988,K,8,10,8,
07/02/2000,5989,J,8,7,9,
07/02/2000,5990,J,A,J,A,
07/02/2000,5991,10,7,8,J,
08/02/2000,5992,7,Q,A,Q,
08/02/2000,5993,9,9,A,K,
08/02/2000,5994,J,8,A,8,
09/02/2000,5995,K,8,Q,7,
09/02/2000,5996,Q,Q,J,Q,
09/02/2000,5997,Q,8,9,7,
10/02/2000,5998,Q,A,J,J,
10/02/2000,5999,9,A,7,J,
10/02/2000,6000,A,A,J,8,
10/02/2000,6001,10,10,8,Q,
11/02/2000,6002,8,A,9,J,
11/02/2000,6003,J,9,9,9,
13/02/2000,6004,8,J,Q,A,
13/02/2000,6005,Q,Q,K,Q,
13/02/2000,6006,10,K,K,9,
14/02/2000,6007,7,8,9,A,
14/02/2000,6008,Q,A,9,10,
14/02/2000,6009,10,9,A,9,
15/02/2000,6010,Q,K,J,J,
15/02/2000,6011,8,A,7,K,
15/02/2000,6012,7,J,9,7,
16/02/2000,6013,Q,7,8,10,
16/02/2000,6014,J,9,A,10,
16/02/2000,6015,10,J,8,9,
17/02/2000,6016,10,10,10,K,
17/02/2000,6017,9,K,9,7,
17/02/2000,6018,Q,7,7,A,
17/02/2000,6019,J,J,K,K,
18/02/2000,6020,9,A,A,7,
18/02/2000,6021,A,7,8,J,
20/02/2000,6022,Q,8,8,Q,
20/02/2000,6023,A,J,8,10,
20/02/2000,6024,J,Q,10,J,
21/02/2000,6025,9,J,9,9,
21/02/2000,6026,J,10,8,10,
21/02/2000,6027,10,8,9,Q,
22/02/2000,6028,10,J,A,9,
22/02/2000,6029,J,K,8,7,
22/02/2000,6030,A,9,A,10,
23/02/2000,6031,J,J,A,Q,
23/02/2000,6032,9,K,10,A,
23/02/2000,6033,9,8,J,K,
24/02/2000,6034,J,J,J,A,
24/02/2000,6035,7,9,8,A,
24/02/2000,6036,K,9,K,7,
24/02/2000,6037,K,J,A,10,
25/02/2000,6038,10,7,Q,8,
25/02/2000,6039,J,J,K,9,
27/02/2000,6040,J,7,7,9,
27/02/2000,6041,J,A,9,Q,
27/02/2000,6042,9,7,10,A,
28/02/2000,6043,A,Q,10,K,
28/02/2000,6044,10,7,A,10,
28/02/2000,6045,9,10,J,Q,
29/02/2000,6046,9,7,A,7,
29/02/2000,6047,A,9,Q,8,
29/02/2000,6048,8,Q,K,Q,
01/03/2000,6049,Q,10,8,Q,
01/03/2000,6050,A,Q,Q,8,
01/03/2000,6051,A,K,K,7,
02/03/2000,6052,K,K,Q,A,
02/03/2000,6053,Q,9,A,Q,
02/03/2000,6054,Q,7,K,9,
02/03/2000,6055,A,J,Q,K,
03/03/2000,6056,K,8,J,Q,
03/03/2000,6057,J,8,A,7,
05/03/2000,6058,9,A,7,8,
05/03/2000,6059,A,Q,J,Q,
05/03/2000,6060,A,7,8,A,
06/03/2000,6061,A,7,J,7,
06/03/2000,6062,9,J,9,10,
06/03/2000,6063,A,J,9,Q,
07/03/2000,6064,9,7,10,9,
07/03/2000,6065,8,8,J,10,
07/03/2000,6066,7,9,K,A,
08/03/2000,6067,A,K,9,Q,
08/03/2000,6068,Q,8,10,A,
08/03/2000,6069,J,K,8,8,
09/03/2000,6070,7,K,8,K,
09/03/2000,6071,7,Q,Q,10,
09/03/2000,6072,9,10,K,7,
09/03/2000,6073,K,9,8,10,
10/03/2000,6074,K,10,9,9,
10/03/2000,6075,Q,K,7,J,
12/03/2000,6076,10,J,Q,A,
12/03/2000,6077,10,J,8,K,
12/03/2000,6078,8,7,9,10,
13/03/2000,6079,Q,A,7,K,
13/03/2000,6080,Q,Q,7,Q,
13/03/2000,6081,J,A,8,7,
14/03/2000,6082,7,9,10,Q,
14/03/2000,6083,A,8,Q,10,
14/03/2000,6084,A,7,9,K,
15/03/2000,6085,7,K,K,10,
15/03/2000,6086,K,7,A,9,
15/03/2000,6087,A,10,7,9,
16/03/2000,6088,J,10,10,A,
16/03/2000,6089,9,8,K,K,
16/03/2000,6090,7,7,J,J,
16/03/2000,6091,9,8,9,J,
17/03/2000,6092,J,7,Q,J,
17/03/2000,6093,A,10,9,A,
19/03/2000,6094,10,J,K,A,
19/03/2000,6095,8,8,10,K,
19/03/2000,6096,7,Q,10,7,
20/03/2000,6097,7,8,A,Q,
20/03/2000,6098,7,9,K,8,
20/03/2000,6099,8,7,Q,7,
21/03/2000,6100,J,7,Q,J,
21/03/2000,6101,8,J,J,Q,
21/03/2000,6102,A,K,9,J,
22/03/2000,6103,K,9,K,J,
22/03/2000,6104,Q,8,10,K,
22/03/2000,6105,Q,Q,K,7,
23/03/2000,6106,J,J,A,Q,
23/03/2000,6107,9,10,Q,9,
23/03/2000,6108,A,7,7,10,
23/03/2000,6109,J,J,8,7,
24/03/2000,6110,K,10,10,7,
24/03/2000,6111,10,7,10,J,
26/03/2000,6112,A,7,Q,A,
26/03/2000,6113,7,7,K,K,
26/03/2000,6114,Q,10,7,7,
27/03/2000,6115,10,K,K,J,
27/03/2000,6116,K,7,8,10,
27/03/2000,6117,A,J,J,Q,
28/03/2000,6118,9,7,J,10,
28/03/2000,6119,8,K,Q,10,
28/03/2000,6120,10,J,A,J,
29/03/2000,6121,Q,J,K,K,
29/03/2000,6122,Q,7,9,7,
29/03/2000,6123,Q,7,10,9,
30/03/2000,6124,Q,K,10,7,
30/03/2000,6125,A,8,10,A,
30/03/2000,6126,7,J,J,A,
30/03/2000,6127,8,K,8,J,
31/03/2000,6128,8,8,Q,K,
31/03/2000,6129,8,K,10,7,
02/04/2000,6130,A,K,Q,8,
02/04/2000,6131,J,9,10,10,
02/04/2000,6132,A,K,A,9,
03/04/2000,6133,J,7,K,Q,
03/04/2000,6134,8,9,J,7,
03/04/2000,6135,9,A,7,J,
04/04/2000,6136,10,J,K,8,
04/04/2000,6137,8,J,K,10,
04/04/2000,6138,A,7,9,J,
05/04/2000,6139,Q,Q,K,J,
05/04/2000,6140,A,8,10,Q,
05/04/2000,6141,7,9,A,A,
06/04/2000,6142,Q,K,J,10,
06/04/2000,6143,J,K,9,10,
06/04/2000,6144,Q,K,10,8,
06/04/2000,6145,J,A,Q,A,
07/04/2000,6146,J,9,7,Q,
07/04/2000,6147,Q,K,A,J,
09/04/2000,6148,Q,9,7,8,
09/04/2000,6149,A,8,J,J,
09/04/2000,6150,A,8,7,8,
10/04/2000,6151,7,Q,8,10,
10/04/2000,6152,K,A,A,Q,
10/04/2000,6153,J,K,8,9,
11/04/2000,6154,A,A,7,9,
11/04/2000,6155,9,8,Q,J,
11/04/2000,6156,K,A,J,8,
12/04/2000,6157,8,7,Q,A,
12/04/2000,6158,K,9,Q,8,
12/04/2000,6159,A,9,K,A,
13/04/2000,6160,Q,K,K,8,
13/04/2000,6161,A,K,10,A,
13/04/2000,6162,A,9,J,9,
13/04/2000,6163,9,10,Q,8,
14/04/2000,6164,J,9,7,A,
14/04/2000,6165,10,A,K,Q,
16/04/2000,6166,J,A,K,8,
16/04/2000,6167,8,Q,Q,8,
16/04/2000,6168,10,Q,7,7,
17/04/2000,6169,10,Q,7,Q,
17/04/2000,6170,Q,K,K,8,
17/04/2000,6171,A,A,Q,A,
18/04/2000,6172,A,A,8,Q,
18/04/2000,6173,K,J,9,7,
18/04/2000,6174,J,9,7,Q,
19/04/2000,6175,A,A,Q,8,
19/04/2000,6176,Q,Q,J,7,
21/04/2000,6177,K,J,J,9,
21/04/2000,6178,J,9,Q,J,
23/04/2000,6179,9,8,K,J,
23/04/2000,6180,8,9,A,K,
23/04/2000,6181,J,10,J,7,
24/04/2000,6182,K,10,Q,9,
24/04/2000,6183,K,9,7,10,
24/04/2000,6184,9,A,K,10,
25/04/2000,6185,7,A,8,7,
25/04/2000,6186,10,K,9,8,
27/04/2000,6187,A,A,A,8,
27/04/2000,6188,7,7,A,Q,
27/04/2000,6189,K,8,7,K,
28/04/2000,6190,Q,7,K,9,
28/04/2000,6191,8,K,A,J,
30/04/2000,6192,J,A,K,10,
30/04/2000,6193,A,J,9,J,
30/04/2000,6194,Q,8,10,J,
01/05/2000,6195,9,A,9,9,
01/05/2000,6196,Q,10,10,7,
01/05/2000,6197,K,K,10,9,
02/05/2000,6198,9,Q,8,J,
03/05/2000,6199,J,7,J,K,
03/05/2000,6200,A,9,A,A,
03/05/2000,6201,A,K,9,Q,
04/05/2000,6202,10,10,K,Q,
04/05/2000,6203,9,K,J,8,
04/05/2000,6204,9,8,Q,9,
04/05/2000,6205,10,J,10,J,
05/05/2000,6206,9,8,K,K,
05/05/2000,6207,J,A,Q,10,
07/05/2000,6208,K,9,Q,10,
07/05/2000,6209,9,8,8,J,
07/05/2000,6210,7,7,8,7,
08/05/2000,6211,K,7,J,10,
08/05/2000,6212,Q,K,8,10,
08/05/2000,6213,10,Q,K,10,
09/05/2000,6214,K,7,10,9,
10/05/2000,6215,Q,A,A,K,
11/05/2000,6216,J,7,K,10,
11/05/2000,6217,8,J,8,7,
11/05/2000,6218,K,8,A,K,
12/05/2000,6219,A,10,7,7,
12/05/2000,6220,9,J,K,A,
14/05/2000,6221,A,A,A,8,
14/05/2000,6222,J,10,A,K,
14/05/2000,6223,K,8,7,9,
15/05/2000,6224,9,J,K,8,
15/05/2000,6225,9,J,A,8,
15/05/2000,6226,10,10,A,8,
16/05/2000,6227,K,A,9,7,
16/05/2000,6228,9,K,9,8,
16/05/2000,6229,J,9,9,J,
17/05/2000,6230,10,7,J,9,
17/05/2000,6231,J,9,K,A,
17/05/2000,6232,K,A,8,A,
18/05/2000,6233,8,A,K,10,
18/05/2000,6234,K,K,Q,8,
18/05/2000,6235,7,9,8,9,
18/05/2000,6236,A,9,8,8,
19/05/2000,6237,A,8,A,Q,
19/05/2000,6238,A,K,J,Q,
21/05/2000,6239,K,Q,A,7,
21/05/2000,6240,A,7,Q,A,
21/05/2000,6241,J,10,J,9,
22/05/2000,6242,8,10,7,K,
22/05/2000,6243,Q,8,J,9,
22/05/2000,6244,A,10,A,Q,
23/05/2000,6245,8,8,A,10,
23/05/2000,6246,9,9,8,J,
23/05/2000,6247,A,8,7,A,
24/05/2000,6248,A,8,Q,J,
24/05/2000,6249,J,K,J,J,
24/05/2000,6250,K,9,9,K,
25/05/2000,6251,9,8,Q,K,
25/05/2000,6252,A,10,J,K,
25/05/2000,6253,9,A,A,9,
25/05/2000,6254,Q,7,9,Q,
26/05/2000,6255,J,A,J,8,
26/05/2000,6256,7,K,9,10,
28/05/2000,6257,A,10,J,K,
28/05/2000,6258,J,9,J,K,
28/05/2000,6259,7,7,9,9,
29/05/2000,6260,Q,7,7,K,
29/05/2000,6261,A,Q,J,10,
29/05/2000,6262,K,10,7,J,
30/05/2000,6263,A,8,9,J,
30/05/2000,6264,J,10,A,7,
30/05/2000,6265,J,8,J,8,
31/05/2000,6266,Q,K,A,Q,
31/05/2000,6267,Q,J,10,9,
31/05/2000,6268,7,Q,A,8,
01/06/2000,6269,K,9,7,A,
01/06/2000,6270,8,7,10,K,
01/06/2000,6271,A,K,K,10,
01/06/2000,6272,Q,Q,9,J,
02/06/2000,6273,J,Q,10,K,
02/06/2000,6274,9,10,10,9,
04/06/2000,6275,K,J,K,J,
04/06/2000,6276,K,8,7,7,
04/06/2000,6277,J,8,K,Q,
05/06/2000,6278,A,8,7,A,
05/06/2000,6279,J,8,9,A,
05/06/2000,6280,10,7,9,Q,
06/06/2000,6281,K,9,8,A,
06/06/2000,6282,K,A,Q,8,
06/06/2000,6283,10,Q,A,8,
07/06/2000,6284,K,J,10,J,
07/06/2000,6285,10,10,10,J,
07/06/2000,6286,A,K,8,Q,
08/06/2000,6287,K,A,K,A,
08/06/2000,6288,A,10,10,10,
11/06/2000,6289,J,9,J,A,
11/06/2000,6290,9,7,10,7,
11/06/2000,6291,9,K,8,A,
12/06/2000,6292,K,9,K,A,
12/06/2000,6293,10,J,J,7,
12/06/2000,6294,10,10,7,9,
13/06/2000,6295,Q,7,9,10,
13/06/2000,6296,Q,A,J,K,
13/06/2000,6297,A,Q,J,J,
14/06/2000,6298,J,9,Q,A,
14/06/2000,6299,9,9,8,Q,
14/06/2000,6300,K,J,8,Q,
15/06/2000,6301,A,7,9,10,
15/06/2000,6302,J,J,K,10,
15/06/2000,6303,7,A,K,A,
15/06/2000,6304,A,A,Q,Q,
16/06/2000,6305,8,K,J,J,
16/06/2000,6306,7,10,8,8,
18/06/2000,6307,10,J,Q,10,
18/06/2000,6308,A,8,Q,J,
18/06/2000,6309,Q,K,8,9,
19/06/2000,6310,K,10,8,10,
19/06/2000,6311,Q,K,10,9,
19/06/2000,6312,7,9,7,Q,
20/06/2000,6313,A,A,A,7,
20/06/2000,6314,7,9,Q,9,
20/06/2000,6315,10,A,Q,A,
21/06/2000,6316,A,J,Q,J,
21/06/2000,6317,Q,8,8,Q,
21/06/2000,6318,K,10,7,7,
22/06/2000,6319,9,10,10,10,
22/06/2000,6320,10,9,7,A,
22/06/2000,6321,7,9,7,Q,
22/06/2000,6322,A,10,7,Q,
23/06/2000,6323,A,10,7,9,
23/06/2000,6324,9,8,10,J,
25/06/2000,6325,A,K,Q,A,
25/06/2000,6326,7,J,10,10,
25/06/2000,6327,K,J,K,9,
26/06/2000,6328,A,Q,10,K,
26/06/2000,6329,J,Q,10,10,
26/06/2000,6330,9,10,10,8,
27/06/2000,6331,8,J,9,J,
27/06/2000,6332,8,K,9,A,
27/06/2000,6333,K,7,K,J,
28/06/2000,6334,7,Q,9,9,
28/06/2000,6335,10,7,10,Q,
28/06/2000,6336,Q,J,Q,10,
29/06/2000,6337,Q,9,J,8,
29/06/2000,6338,10,8,10,J,
29/06/2000,6339,9,K,J,9,
29/06/2000,6340,Q,Q,A,Q,
30/06/2000,6341,A,8,A,A,
30/06/2000,6342,7,A,Q,Q,
02/07/2000,6343,9,9,10,9,
02/07/2000,6344,9,9,7,7,
02/07/2000,6345,9,A,7,Q,
03/07/2000,6346,8,9,Q,9,
03/07/2000,6347,A,A,7,J,
03/07/2000,6348,Q,K,8,K,
04/07/2000,6349,8,A,J,A,
04/07/2000,6350,K,K,7,A,
04/07/2000,6351,J,Q,Q,Q,
05/07/2000,6352,Q,7,7,8,
05/07/2000,6353,10,9,Q,J,
05/07/2000,6354,Q,K,Q,J,
06/07/2000,6355,10,8,K,9,
06/07/2000,6356,J,10,10,Q,
06/07/2000,6357,J,9,K,7,
06/07/2000,6358,K,J,9,7,
07/07/2000,6359,A,10,9,9,
07/07/2000,6360,7,K,8,7,
09/07/2000,6361,J,9,7,8,
09/07/2000,6362,9,7,Q,J,
09/07/2000,6363,J,9,9,8,
10/07/2000,6364,J,10,9,K,
10/07/2000,6365,10,A,J,K,
10/07/2000,6366,A,8,10,8,
11/07/2000,6367,10,K,8,J,
11/07/2000,6368,A,7,8,K,
11/07/2000,6369,8,8,9,K,
12/07/2000,6370,K,10,Q,9,
12/07/2000,6371,10,7,7,A,
12/07/2000,6372,9,A,7,Q,
13/07/2000,6373,7,8,A,10,
13/07/2000,6374,K,K,8,A,
13/07/2000,6375,A,A,A,10,
13/07/2000,6376,7,10,K,K,
14/07/2000,6377,7,9,7,A,
14/07/2000,6378,J,J,K,K,
16/07/2000,6379,Q,J,A,A,
16/07/2000,6380,J,J,A,K,
16/07/2000,6381,J,8,7,7,
17/07/2000,6382,J,J,8,7,
17/07/2000,6383,10,10,7,8,
17/07/2000,6384,7,10,Q,K,
18/07/2000,6385,A,9,8,8,
18/07/2000,6386,8,A,K,7,
18/07/2000,6387,K,Q,10,9,
19/07/2000,6388,K,10,9,9,
19/07/2000,6389,10,A,7,8,
19/07/2000,6390,10,K,9,8,
20/07/2000,6391,9,9,7,8,
20/07/2000,6392,8,Q,Q,10,
20/07/2000,6393,8,7,8,7,
20/07/2000,6394,A,7,8,A,
21/07/2000,6395,A,8,Q,Q,
21/07/2000,6396,J,7,8,A,
23/07/2000,6397,7,A,Q,K,
23/07/2000,6398,A,8,7,8,
23/07/2000,6399,10,K,7,10,
24/07/2000,6400,7,9,J,K,
24/07/2000,6401,9,A,7,7,
24/07/2000,6402,9,7,Q,10,
25/07/2000,6403,7,10,Q,9,
25/07/2000,6404,9,9,9,8,
25/07/2000,6405,Q,9,Q,Q,
26/07/2000,6406,10,A,A,9,
26/07/2000,6407,Q,10,A,A,
27/07/2000,6408,K,A,K,8,
27/07/2000,6409,7,A,A,Q,
27/07/2000,6410,8,9,J,J,
27/07/2000,6411,8,7,J,9,
28/07/2000,6412,9,J,K,K,
28/07/2000,6413,A,A,9,8,
30/07/2000,6414,K,7,7,Q,
30/07/2000,6415,7,10,8,A,
30/07/2000,6416,8,7,9,8,
31/07/2000,6417,8,7,9,J,
31/07/2000,6418,J,7,8,Q,
31/07/2000,6419,J,K,K,Q,
01/08/2000,6420,Q,9,10,J,
01/08/2000,6421,A,K,K,9,
01/08/2000,6422,10,K,J,9,
02/08/2000,6423,8,10,7,J,
02/08/2000,6424,10,J,7,J,
02/08/2000,6425,8,J,K,7,
03/08/2000,6426,8,9,10,J,
03/08/2000,6427,K,A,7,K,
03/08/2000,6428,7,A,K,J,
03/08/2000,6429,K,9,9,J,
04/08/2000,6430,9,8,J,7,
04/08/2000,6431,A,J,Q,K,
06/08/2000,6432,K,Q,10,7,
06/08/2000,6433,Q,K,J,10,
06/08/2000,6434,9,Q,K,8,
07/08/2000,6435,7,7,8,A,
07/08/2000,6436,Q,10,8,9,
07/08/2000,6437,9,8,7,K,
08/08/2000,6438,7,A,7,8,
08/08/2000,6439,K,7,7,A,
08/08/2000,6440,Q,Q,A,8,
09/08/2000,6441,7,A,7,J,
09/08/2000,6442,K,J,8,10,
09/08/2000,6443,K,J,Q,9,
10/08/2000,6444,7,K,7,Q,
10/08/2000,6445,8,Q,A,Q,
10/08/2000,6446,8,9,8,K,
10/08/2000,6447,9,9,10,8,
11/08/2000,6448,Q,K,J,8,
11/08/2000,6449,10,Q,8,A,
13/08/2000,6450,8,K,Q,K,
13/08/2000,6451,K,Q,8,10,
13/08/2000,6452,J,10,7,7,
14/08/2000,6453,K,A,K,7,
14/08/2000,6454,K,8,K,10,
14/08/2000,6455,9,A,8,10,
15/08/2000,6456,Q,9,K,8,
15/08/2000,6457,7,A,9,A,
15/08/2000,6458,8,7,A,A,
16/08/2000,6459,A,K,8,8,
16/08/2000,6460,9,8,J,9,
16/08/2000,6461,8,A,10,K,
17/08/2000,6462,8,10,8,9,
17/08/2000,6463,10,7,A,A,
17/08/2000,6464,Q,9,K,Q,
17/08/2000,6465,8,7,A,9,
18/08/2000,6466,7,7,10,A,
18/08/2000,6467,9,7,A,8,
20/08/2000,6468,7,8,9,10,
20/08/2000,6469,8,Q,7,7,
20/08/2000,6470,J,8,7,K,
21/08/2000,6471,A,K,9,9,
21/08/2000,6472,9,J,A,Q,
21/08/2000,6473,J,7,9,J,
22/08/2000,6474,8,10,A,9,
22/08/2000,6475,9,A,A,9,
22/08/2000,6476,Q,A,J,8,
23/08/2000,6477,8,Q,Q,10,
23/08/2000,6478,K,10,8,K,
23/08/2000,6479,8,10,J,8,
24/08/2000,6480,8,Q,Q,J,
24/08/2000,6481,A,9,8,Q,
24/08/2000,6482,J,A,K,7,
24/08/2000,6483,A,8,A,Q,
25/08/2000,6484,8,8,J,J,
25/08/2000,6485,8,7,Q,7,
27/08/2000,6486,7,9,10,10,
27/08/2000,6487,8,10,K,J,
27/08/2000,6488,J,A,10,Q,
28/08/2000,6489,J,A,J,J,
28/08/2000,6490,A,7,10,Q,
28/08/2000,6491,Q,K,K,9,
29/08/2000,6492,8,9,Q,8,
29/08/2000,6493,J,K,9,A,
29/08/2000,6494,J,7,J,7,
30/08/2000,6495,7,Q,8,9,
30/08/2000,6496,A,8,7,7,
30/08/2000,6497,A,8,7,9,
31/08/2000,6498,Q,J,A,9,
31/08/2000,6499,K,7,J,Q,
31/08/2000,6500,K,10,9,8,
31/08/2000,6501,K,7,10,7,
01/09/2000,6502,7,K,Q,J,
01/09/2000,6503,10,7,7,8,
03/09/2000,6504,Q,J,A,7,
03/09/2000,6505,Q,9,J,7,
03/09/2000,6506,J,K,9,7,
04/09/2000,6507,7,9,A,9,
04/09/2000,6508,A,Q,K,8,
04/09/2000,6509,A,7,J,K,
05/09/2000,6510,J,7,J,K,
05/09/2000,6511,7,J,A,8,
05/09/2000,6512,Q,9,9,8,
06/09/2000,6513,8,9,K,K,
06/09/2000,6514,7,K,A,9,
06/09/2000,6515,A,9,A,10,
07/09/2000,6516,J,J,J,Q,
07/09/2000,6517,J,9,A,8,
07/09/2000,6518,Q,8,8,8,
07/09/2000,6519,K,A,J,7,
08/09/2000,6520,J,A,8,J,
08/09/2000,6521,10,K,A,8,
10/09/2000,6522,J,8,8,K,
10/09/2000,6523,9,9,8,J,
10/09/2000,6524,9,Q,7,7,
11/09/2000,6525,A,J,9,8,
11/09/2000,6526,8,10,10,A,
11/09/2000,6527,Q,Q,Q,A,
12/09/2000,6528,K,10,7,9,
12/09/2000,6529,A,K,A,Q,
12/09/2000,6530,10,8,10,A,
13/09/2000,6531,J,Q,J,J,
13/09/2000,6532,10,8,10,A,
13/09/2000,6533,K,9,A,J,
14/09/2000,6534,Q,8,8,J,
14/09/2000,6535,8,J,7,Q,
14/09/2000,6536,10,10,J,K,
14/09/2000,6537,A,A,10,J,
15/09/2000,6538,7,A,J,A,
15/09/2000,6539,8,10,A,10,
17/09/2000,6540,9,A,7,Q,
17/09/2000,6541,8,K,J,Q,
17/09/2000,6542,J,Q,K,A,
18/09/2000,6543,K,10,J,9,
18/09/2000,6544,Q,7,7,A,
18/09/2000,6545,8,A,A,A,
19/09/2000,6546,7,7,9,K,
19/09/2000,6547,7,9,Q,Q,
19/09/2000,6548,8,Q,8,9,
20/09/2000,6549,7,K,Q,K,
20/09/2000,6550,9,10,10,A,
20/09/2000,6551,10,Q,9,J,
21/09/2000,6552,Q,K,A,7,
21/09/2000,6553,Q,10,7,Q,
21/09/2000,6554,10,9,A,A,
21/09/2000,6555,Q,10,Q,8,
22/09/2000,6556,9,8,J,A,
22/09/2000,6557,7,7,10,Q,
24/09/2000,6558,7,K,8,10,
24/09/2000,6559,9,10,A,9,
24/09/2000,6560,9,7,9,7,
25/09/2000,6561,K,K,8,K,
25/09/2000,6562,9,J,A,Q,
25/09/2000,6563,Q,7,8,Q,
26/09/2000,6564,10,10,J,J,
26/09/2000,6565,10,K,8,8,
26/09/2000,6566,10,A,9,J,
27/09/2000,6567,J,K,7,10,
27/09/2000,6568,9,9,9,7,
27/09/2000,6569,Q,Q,Q,9,
28/09/2000,6570,A,Q,A,J,
28/09/2000,6571,8,7,7,K,
28/09/2000,6572,8,7,J,A,
28/09/2000,6573,7,A,Q,8,
29/09/2000,6574,7,Q,A,7,
29/09/2000,6575,J,10,7,8,
02/10/2000,6576,K,8,10,10,
02/10/2000,6577,9,10,8,J,
02/10/2000,6578,K,9,9,7,
03/10/2000,6579,8,A,K,A,
03/10/2000,6580,8,8,J,10,
03/10/2000,6581,J,K,7,J,
04/10/2000,6582,A,10,A,Q,
04/10/2000,6583,K,J,8,J,
04/10/2000,6584,K,9,9,Q,
05/10/2000,6585,10,J,9,8,
05/10/2000,6586,Q,8,10,7,
05/10/2000,6587,Q,7,A,10,
05/10/2000,6588,J,J,10,9,
06/10/2000,6589,K,7,Q,8,
06/10/2000,6590,7,9,9,7,
08/10/2000,6591,7,7,K,K,
