תאריך,הגרלה,תלתן,יהלום,לב,עלה
18/12/2006,15493,Q,9,K,J,
18/12/2006,15494,10,10,A,8,
18/12/2006,15495,7,7,Q,K,
18/12/2006,15496,J,A,7,9,
18/12/2006,15497,J,8,10,J,
19/12/2006,15498,K,7,10,10,
19/12/2006,15499,8,9,Q,10,
19/12/2006,15500,J,9,K,7,
19/12/2006,15501,K,J,8,K,
19/12/2006,15502,10,A,7,A,
19/12/2006,15503,9,Q,J,A,
20/12/2006,15504,K,A,Q,10,
20/12/2006,15505,8,9,10,8,
20/12/2006,15506,Q,9,A,Q,
20/12/2006,15507,J,7,J,8,
20/12/2006,15508,A,9,8,10,
20/12/2006,15509,7,K,Q,A,
21/12/2006,15510,10,A,7,K,
21/12/2006,15511,K,8,Q,8,
21/12/2006,15512,Q,A,7,7,
21/12/2006,15513,Q,J,A,10,
21/12/2006,15514,A,9,J,J,
21/12/2006,15515,Q,K,8,A,
22/12/2006,15516,9,Q,A,9,
22/12/2006,15517,K,K,Q,A,
22/12/2006,15518,9,K,10,10,
23/12/2006,15519,7,7,10,10,
23/12/2006,15520,J,A,Q,Q,
24/12/2006,15521,10,A,Q,7,
24/12/2006,15522,7,A,A,A,
24/12/2006,15523,Q,7,9,J,
24/12/2006,15524,10,K,A,Q,
24/12/2006,15525,A,J,Q,10,
24/12/2006,15526,A,8,Q,A,
25/12/2006,15527,Q,J,A,7,
25/12/2006,15528,7,J,9,J,
25/12/2006,15529,A,8,A,7,
25/12/2006,15530,A,K,7,9,
25/12/2006,15531,8,J,8,K,
25/12/2006,15532,Q,A,7,K,
26/12/2006,15533,K,J,8,Q,
26/12/2006,15534,10,A,7,8,
26/12/2006,15535,J,8,K,A,
26/12/2006,15536,K,10,7,7,
26/12/2006,15537,K,8,J,9,
26/12/2006,15538,J,10,A,8,
27/12/2006,15539,J,K,K,8,
27/12/2006,15540,9,8,A,10,
27/12/2006,15541,J,8,10,Q,
27/12/2006,15542,7,8,A,J,
27/12/2006,15543,Q,10,J,A,
27/12/2006,15544,7,10,7,J,
28/12/2006,15545,Q,Q,9,J,
28/12/2006,15546,A,8,7,7,
28/12/2006,15547,A,A,7,7,
28/12/2006,15548,9,9,A,9,
28/12/2006,15549,Q,7,8,J,
28/12/2006,15550,A,K,10,Q,
29/12/2006,15551,7,A,9,10,
29/12/2006,15552,J,10,A,9,
29/12/2006,15553,7,8,Q,K,
30/12/2006,15554,8,9,9,8,
30/12/2006,15555,10,A,7,J,
31/12/2006,15556,Q,K,10,J,
31/12/2006,15557,Q,K,10,A,
31/12/2006,15558,A,8,8,A,
31/12/2006,15559,10,K,K,A,
31/12/2006,15560,8,7,J,A,
31/12/2006,15561,Q,8,10,J,
01/01/2007,15562,7,A,K,A,
01/01/2007,15563,8,Q,A,10,
01/01/2007,15564,Q,8,A,A,
01/01/2007,15565,J,9,K,7,
01/01/2007,15566,Q,Q,J,7,
01/01/2007,15567,A,9,A,8,
02/01/2007,15568,Q,7,J,Q,
02/01/2007,15569,7,7,J,7,
02/01/2007,15570,9,8,Q,9,
02/01/2007,15571,9,Q,K,A,
02/01/2007,15572,7,7,Q,7,
02/01/2007,15573,K,Q,A,K,
03/01/2007,15574,K,J,8,J,
03/01/2007,15575,K,10,8,K,
03/01/2007,15576,8,Q,K,Q,
03/01/2007,15577,J,J,J,9,
03/01/2007,15578,9,8,10,K,
03/01/2007,15579,7,7,K,7,
04/01/2007,15580,Q,K,Q,10,
04/01/2007,15581,7,J,J,9,
04/01/2007,15582,J,J,A,8,
04/01/2007,15583,10,10,J,7,
04/01/2007,15584,Q,9,J,8,
04/01/2007,15585,10,J,J,9,
05/01/2007,15586,J,Q,8,K,
05/01/2007,15587,J,7,7,10,
05/01/2007,15588,A,J,9,K,
06/01/2007,15589,7,7,10,A,
06/01/2007,15590,J,10,8,A,
07/01/2007,15591,A,J,8,K,
07/01/2007,15592,9,9,8,8,
07/01/2007,15593,9,Q,Q,J,
07/01/2007,15594,8,A,7,J,
07/01/2007,15595,7,Q,A,J,
07/01/2007,15596,9,A,9,J,
08/01/2007,15597,J,J,J,10,
08/01/2007,15598,9,Q,7,Q,
08/01/2007,15599,K,9,Q,Q,
08/01/2007,15600,9,9,Q,8,
08/01/2007,15601,Q,8,J,10,
08/01/2007,15602,9,J,9,9,
09/01/2007,15603,8,8,10,7,
09/01/2007,15604,7,10,8,K,
09/01/2007,15605,10,10,K,Q,
09/01/2007,15606,10,J,K,K,
09/01/2007,15607,7,Q,7,8,
09/01/2007,15608,K,A,8,9,
10/01/2007,15609,J,7,9,A,
10/01/2007,15610,8,A,J,Q,
10/01/2007,15611,9,A,9,9,
10/01/2007,15612,J,J,9,7,
10/01/2007,15613,9,J,A,J,
10/01/2007,15614,Q,8,A,J,
11/01/2007,15615,A,A,K,K,
11/01/2007,15616,10,J,7,8,
11/01/2007,15617,7,7,J,K,
11/01/2007,15618,Q,7,9,7,
11/01/2007,15619,9,9,A,K,
11/01/2007,15620,A,9,Q,A,
12/01/2007,15621,Q,8,J,K,
12/01/2007,15622,10,J,Q,Q,
12/01/2007,15623,8,10,A,K,
13/01/2007,15624,9,J,10,10,
13/01/2007,15625,A,8,10,9,
14/01/2007,15626,8,A,7,A,
14/01/2007,15627,7,8,A,K,
14/01/2007,15628,7,Q,Q,10,
14/01/2007,15629,10,Q,9,7,
14/01/2007,15630,K,8,9,10,
14/01/2007,15631,7,K,8,10,
15/01/2007,15632,7,8,7,9,
15/01/2007,15633,J,8,A,9,
15/01/2007,15634,10,A,K,J,
15/01/2007,15635,9,K,10,8,
15/01/2007,15636,8,Q,10,8,
15/01/2007,15637,J,7,8,10,
16/01/2007,15638,Q,7,8,10,
16/01/2007,15639,A,8,K,K,
16/01/2007,15640,K,J,Q,J,
16/01/2007,15641,9,7,K,10,
16/01/2007,15642,A,J,7,7,
16/01/2007,15643,K,A,9,8,
17/01/2007,15644,10,Q,10,9,
17/01/2007,15645,8,K,7,Q,
17/01/2007,15646,J,A,K,A,
17/01/2007,15647,K,J,9,10,
17/01/2007,15648,Q,9,10,Q,
17/01/2007,15649,9,K,J,K,
18/01/2007,15650,7,7,7,J,
18/01/2007,15651,10,9,10,A,
18/01/2007,15652,A,Q,10,K,
18/01/2007,15653,A,Q,K,K,
18/01/2007,15654,9,9,Q,J,
18/01/2007,15655,J,9,9,A,
19/01/2007,15656,10,9,8,K,
19/01/2007,15657,K,10,A,10,
19/01/2007,15658,A,A,A,7,
20/01/2007,15659,K,A,8,K,
20/01/2007,15660,9,8,Q,J,
21/01/2007,15661,Q,J,10,10,
21/01/2007,15662,K,A,9,8,
21/01/2007,15663,8,10,8,A,
21/01/2007,15664,Q,10,K,Q,
21/01/2007,15665,7,A,K,8,
21/01/2007,15666,8,7,Q,9,
22/01/2007,15667,J,K,A,7,
22/01/2007,15668,7,7,J,Q,
22/01/2007,15669,Q,Q,J,Q,
22/01/2007,15670,8,8,A,8,
22/01/2007,15671,Q,8,9,K,
22/01/2007,15672,K,10,8,J,
23/01/2007,15673,8,A,J,A,
23/01/2007,15674,7,A,9,Q,
23/01/2007,15675,9,8,8,J,
23/01/2007,15676,8,8,8,A,
23/01/2007,15677,10,9,10,J,
23/01/2007,15678,A,A,9,K,
24/01/2007,15679,K,J,7,J,
24/01/2007,15680,10,7,9,K,
24/01/2007,15681,10,7,K,8,
24/01/2007,15682,8,10,K,8,
24/01/2007,15683,7,A,9,J,
24/01/2007,15684,10,9,A,J,
25/01/2007,15685,10,J,10,A,
25/01/2007,15686,K,K,K,A,
25/01/2007,15687,A,9,10,J,
25/01/2007,15688,10,A,K,Q,
25/01/2007,15689,7,J,A,A,
25/01/2007,15690,Q,9,Q,10,
26/01/2007,15691,9,7,8,J,
26/01/2007,15692,A,7,10,9,
26/01/2007,15693,A,J,7,8,
27/01/2007,15694,A,8,J,A,
27/01/2007,15695,Q,7,9,Q,
28/01/2007,15696,10,9,Q,K,
28/01/2007,15697,K,10,A,9,
28/01/2007,15698,9,10,J,7,
28/01/2007,15699,K,Q,8,K,
28/01/2007,15700,8,10,7,Q,
28/01/2007,15701,7,A,8,7,
29/01/2007,15702,K,10,8,8,
29/01/2007,15703,10,A,8,10,
29/01/2007,15704,8,10,Q,10,
29/01/2007,15705,K,7,J,9,
29/01/2007,15706,Q,Q,7,7,
29/01/2007,15707,7,Q,8,9,
30/01/2007,15708,7,A,Q,9,
30/01/2007,15709,8,J,8,J,
30/01/2007,15710,8,7,8,10,
30/01/2007,15711,9,8,8,9,
30/01/2007,15712,10,9,7,A,
30/01/2007,15713,7,K,7,Q,
31/01/2007,15714,10,7,Q,10,
31/01/2007,15715,K,9,A,10,
31/01/2007,15716,J,7,J,9,
31/01/2007,15717,Q,J,K,J,
31/01/2007,15718,A,K,9,10,
31/01/2007,15719,Q,8,9,8,
01/02/2007,15720,7,8,10,10,
01/02/2007,15721,8,Q,9,8,
01/02/2007,15722,8,J,10,10,
01/02/2007,15723,A,7,K,8,
01/02/2007,15724,Q,10,K,K,
01/02/2007,15725,7,A,7,7,
02/02/2007,15726,J,J,K,8,
02/02/2007,15727,Q,K,10,A,
02/02/2007,15728,9,A,A,A,
03/02/2007,15729,A,8,10,J,
03/02/2007,15730,7,7,A,10,
04/02/2007,15731,K,A,A,A,
04/02/2007,15732,K,K,Q,7,
04/02/2007,15733,7,8,7,10,
04/02/2007,15734,Q,9,J,10,
04/02/2007,15735,K,9,A,J,
04/02/2007,15736,8,7,8,K,
05/02/2007,15737,8,K,A,Q,
05/02/2007,15738,K,8,8,A,
05/02/2007,15739,10,A,J,10,
05/02/2007,15740,8,J,8,9,
05/02/2007,15741,K,10,Q,K,
05/02/2007,15742,A,K,8,8,
06/02/2007,15743,J,10,7,8,
06/02/2007,15744,J,8,Q,10,
06/02/2007,15745,7,8,7,7,
06/02/2007,15746,8,9,10,A,
06/02/2007,15747,7,8,9,9,
06/02/2007,15748,8,Q,J,7,
07/02/2007,15749,8,7,K,J,
07/02/2007,15750,Q,8,A,10,
07/02/2007,15751,J,10,A,7,
07/02/2007,15752,A,A,10,10,
07/02/2007,15753,9,8,7,J,
07/02/2007,15754,9,8,K,Q,
08/02/2007,15755,A,K,J,8,
08/02/2007,15756,7,8,Q,9,
08/02/2007,15757,8,9,Q,10,
08/02/2007,15758,9,7,8,A,
08/02/2007,15759,7,10,Q,K,
08/02/2007,15760,A,10,7,8,
09/02/2007,15761,10,K,8,8,
09/02/2007,15762,K,Q,A,10,
09/02/2007,15763,10,10,10,K,
10/02/2007,15764,K,7,K,K,
10/02/2007,15765,7,A,Q,K,
11/02/2007,15766,J,8,10,K,
11/02/2007,15767,K,9,K,J,
11/02/2007,15768,K,K,7,J,
11/02/2007,15769,8,J,10,7,
11/02/2007,15770,10,8,10,7,
11/02/2007,15771,9,7,9,8,
12/02/2007,15772,7,J,8,K,
12/02/2007,15773,A,9,J,Q,
12/02/2007,15774,8,A,Q,A,
12/02/2007,15775,K,7,K,10,
12/02/2007,15776,9,9,8,7,
12/02/2007,15777,A,7,10,J,
13/02/2007,15778,10,7,K,J,
13/02/2007,15779,10,7,J,8,
13/02/2007,15780,Q,10,8,9,
13/02/2007,15781,A,J,A,Q,
13/02/2007,15782,7,K,9,J,
13/02/2007,15783,8,8,7,Q,
14/02/2007,15784,Q,9,7,J,
14/02/2007,15785,J,J,J,K,
14/02/2007,15786,8,A,10,A,
14/02/2007,15787,Q,7,7,Q,
14/02/2007,15788,7,10,J,J,
14/02/2007,15789,10,10,A,Q,
15/02/2007,15790,7,Q,8,Q,
15/02/2007,15791,Q,8,9,9,
15/02/2007,15792,K,J,K,7,
15/02/2007,15793,9,K,10,7,
15/02/2007,15794,J,K,Q,J,
15/02/2007,15795,10,8,A,K,
16/02/2007,15796,Q,9,Q,A,
16/02/2007,15797,A,J,Q,7,
16/02/2007,15798,8,7,7,8,
17/02/2007,15799,10,A,10,7,
17/02/2007,15800,J,10,J,K,
18/02/2007,15801,8,K,K,Q,
18/02/2007,15802,A,9,7,A,
18/02/2007,15803,9,K,9,7,
18/02/2007,15804,10,9,Q,Q,
18/02/2007,15805,9,K,Q,Q,
18/02/2007,15806,A,Q,10,J,
19/02/2007,15807,9,7,9,A,
19/02/2007,15808,7,Q,9,Q,
19/02/2007,15809,8,J,10,A,
19/02/2007,15810,J,A,A,8,
19/02/2007,15811,Q,9,8,Q,
19/02/2007,15812,J,8,9,8,
20/02/2007,15813,10,A,A,Q,
20/02/2007,15814,A,Q,10,7,
20/02/2007,15815,Q,10,Q,7,
20/02/2007,15816,K,7,7,J,
20/02/2007,15817,Q,8,7,A,
20/02/2007,15818,J,Q,7,K,
21/02/2007,15819,9,8,9,8,
21/02/2007,15820,10,Q,9,A,
21/02/2007,15821,9,9,10,10,
21/02/2007,15822,J,A,Q,Q,
21/02/2007,15823,9,7,K,Q,
21/02/2007,15824,7,K,K,K,
22/02/2007,15825,7,9,10,K,
22/02/2007,15826,A,K,A,Q,
22/02/2007,15827,A,Q,J,Q,
22/02/2007,15828,8,9,Q,J,
22/02/2007,15829,A,9,A,K,
22/02/2007,15830,Q,9,9,Q,
23/02/2007,15831,10,A,9,K,
23/02/2007,15832,9,Q,8,K,
23/02/2007,15833,Q,J,9,9,
24/02/2007,15834,Q,K,A,A,
24/02/2007,15835,J,7,8,10,
25/02/2007,15836,A,10,J,K,
25/02/2007,15837,K,Q,J,7,
25/02/2007,15838,Q,9,10,K,
25/02/2007,15839,Q,8,A,Q,
25/02/2007,15840,8,J,9,10,
25/02/2007,15841,10,A,K,A,
26/02/2007,15842,10,K,10,10,
26/02/2007,15843,K,9,K,J,
26/02/2007,15844,J,10,J,K,
26/02/2007,15845,7,7,8,K,
26/02/2007,15846,10,J,9,7,
26/02/2007,15847,Q,J,9,J,
27/02/2007,15848,Q,K,J,7,
27/02/2007,15849,10,K,10,A,
27/02/2007,15850,9,10,10,8,
27/02/2007,15851,J,9,8,7,
27/02/2007,15852,J,A,K,Q,
27/02/2007,15853,9,A,10,7,
28/02/2007,15854,9,A,J,K,
28/02/2007,15855,K,10,Q,7,
28/02/2007,15856,A,J,10,J,
28/02/2007,15857,Q,J,J,Q,
28/02/2007,15858,J,K,8,8,
28/02/2007,15859,K,7,9,J,
01/03/2007,15860,7,9,K,8,
01/03/2007,15861,K,10,A,K,
01/03/2007,15862,9,Q,A,7,
01/03/2007,15863,A,10,8,10,
01/03/2007,15864,Q,A,10,K,
01/03/2007,15865,J,J,8,Q,
02/03/2007,15866,8,7,A,K,
02/03/2007,15867,J,8,7,7,
02/03/2007,15868,9,9,9,J,
03/03/2007,15869,8,9,K,7,
03/03/2007,15870,A,Q,A,8,
04/03/2007,15871,10,J,Q,8,
04/03/2007,15872,Q,10,8,K,
04/03/2007,15873,9,8,A,K,
04/03/2007,15874,A,10,8,10,
04/03/2007,15875,7,J,9,Q,
04/03/2007,15876,Q,7,Q,Q,
05/03/2007,15877,9,10,7,J,
05/03/2007,15878,J,7,9,A,
05/03/2007,15879,8,Q,10,J,
05/03/2007,15880,7,10,7,Q,
05/03/2007,15881,Q,10,7,9,
05/03/2007,15882,7,7,Q,9,
06/03/2007,15883,A,A,7,7,
06/03/2007,15884,Q,A,J,K,
06/03/2007,15885,10,A,J,A,
06/03/2007,15886,A,Q,7,10,
06/03/2007,15887,7,9,K,7,
06/03/2007,15888,10,K,Q,Q,
07/03/2007,15889,10,10,K,8,
07/03/2007,15890,7,9,7,K,
07/03/2007,15891,A,10,Q,10,
07/03/2007,15892,7,A,A,J,
07/03/2007,15893,10,8,9,K,
07/03/2007,15894,8,A,J,K,
08/03/2007,15895,K,J,10,A,
08/03/2007,15896,9,K,Q,9,
08/03/2007,15897,K,K,8,10,
08/03/2007,15898,10,10,10,Q,
08/03/2007,15899,7,A,J,J,
08/03/2007,15900,Q,9,K,Q,
09/03/2007,15901,J,9,8,J,
09/03/2007,15902,9,A,8,K,
09/03/2007,15903,8,10,K,9,
10/03/2007,15904,A,10,10,Q,
10/03/2007,15905,8,J,9,9,
11/03/2007,15906,K,7,8,9,
11/03/2007,15907,8,8,9,10,
11/03/2007,15908,K,K,9,7,
11/03/2007,15909,7,J,8,10,
11/03/2007,15910,A,Q,10,7,
11/03/2007,15911,7,J,10,Q,
12/03/2007,15912,A,K,10,J,
12/03/2007,15913,J,J,9,Q,
12/03/2007,15914,7,10,A,K,
12/03/2007,15915,7,Q,7,J,
12/03/2007,15916,9,9,9,A,
12/03/2007,15917,7,10,7,K,
13/03/2007,15918,8,J,10,10,
13/03/2007,15919,K,9,7,K,
13/03/2007,15920,7,10,8,8,
13/03/2007,15921,9,Q,10,10,
13/03/2007,15922,K,10,9,Q,
13/03/2007,15923,K,Q,Q,A,
14/03/2007,15924,J,10,7,7,
14/03/2007,15925,9,7,Q,8,
14/03/2007,15926,J,8,9,Q,
14/03/2007,15927,9,9,9,A,
14/03/2007,15928,9,A,7,A,
14/03/2007,15929,9,8,7,7,
15/03/2007,15930,8,J,A,J,
15/03/2007,15931,A,7,7,K,
15/03/2007,15932,9,7,10,9,
15/03/2007,15933,7,10,J,10,
15/03/2007,15934,Q,Q,Q,8,
15/03/2007,15935,9,A,A,K,
16/03/2007,15936,A,A,7,Q,
16/03/2007,15937,J,K,8,9,
16/03/2007,15938,Q,7,8,10,
17/03/2007,15939,9,Q,10,9,
17/03/2007,15940,J,9,9,J,
18/03/2007,15941,9,A,Q,J,
18/03/2007,15942,9,8,J,A,
18/03/2007,15943,J,J,J,10,
18/03/2007,15944,7,Q,K,9,
18/03/2007,15945,9,J,10,K,
18/03/2007,15946,K,8,7,J,
19/03/2007,15947,Q,K,9,10,
19/03/2007,15948,J,A,A,9,
19/03/2007,15949,J,K,8,9,
19/03/2007,15950,A,9,A,9,
19/03/2007,15951,A,K,A,7,
19/03/2007,15952,J,K,8,10,
20/03/2007,15953,7,K,9,9,
20/03/2007,15954,8,A,7,K,
20/03/2007,15955,Q,Q,10,A,
20/03/2007,15956,10,K,8,Q,
20/03/2007,15957,7,10,7,8,
20/03/2007,15958,8,K,9,8,
21/03/2007,15959,8,10,A,10,
21/03/2007,15960,J,A,7,9,
21/03/2007,15961,Q,Q,A,Q,
21/03/2007,15962,Q,A,10,K,
21/03/2007,15963,J,K,7,A,
21/03/2007,15964,A,K,10,J,
22/03/2007,15965,7,9,8,A,
22/03/2007,15966,9,Q,K,K,
22/03/2007,15967,8,J,7,A,
22/03/2007,15968,10,Q,7,A,
22/03/2007,15969,K,K,7,J,
22/03/2007,15970,Q,A,9,10,
23/03/2007,15971,A,10,Q,A,
23/03/2007,15972,J,Q,A,8,
23/03/2007,15973,9,9,8,A,
24/03/2007,15974,A,A,8,A,
24/03/2007,15975,9,Q,K,9,
25/03/2007,15976,A,J,9,Q,
25/03/2007,15977,10,10,Q,10,
25/03/2007,15978,Q,10,9,7,
25/03/2007,15979,9,K,7,9,
25/03/2007,15980,10,10,A,9,
25/03/2007,15981,K,K,K,J,
26/03/2007,15982,10,Q,9,A,
26/03/2007,15983,7,K,7,10,
26/03/2007,15984,10,J,A,8,
26/03/2007,15985,J,K,K,10,
26/03/2007,15986,A,9,10,8,
26/03/2007,15987,K,8,8,8,
27/03/2007,15988,10,10,K,9,
27/03/2007,15989,8,K,K,9,
27/03/2007,15990,9,9,8,Q,
27/03/2007,15991,7,A,8,8,
27/03/2007,15992,8,A,9,9,
27/03/2007,15993,9,7,Q,A,
28/03/2007,15994,9,K,J,A,
28/03/2007,15995,8,K,J,J,
28/03/2007,15996,9,Q,J,8,
28/03/2007,15997,K,8,A,10,
28/03/2007,15998,A,8,K,A,
28/03/2007,15999,K,10,8,A,
29/03/2007,16000,Q,K,J,K,
29/03/2007,16001,K,9,A,A,
29/03/2007,16002,8,Q,K,9,
29/03/2007,16003,A,9,9,K,
29/03/2007,16004,10,8,7,K,
29/03/2007,16005,7,K,7,9,
30/03/2007,16006,9,K,10,J,
30/03/2007,16007,8,10,9,10,
30/03/2007,16008,Q,A,A,A,
31/03/2007,16009,10,A,A,A,
31/03/2007,16010,Q,10,Q,10,
01/04/2007,16011,K,10,A,9,
01/04/2007,16012,K,K,9,K,
01/04/2007,16013,9,Q,J,J,
01/04/2007,16014,9,8,K,J,
01/04/2007,16015,7,A,10,8,
01/04/2007,16016,9,Q,9,K,
02/04/2007,16017,9,Q,9,J,
02/04/2007,16018,K,10,K,8,
02/04/2007,16019,9,Q,9,Q,
03/04/2007,16020,K,8,K,7,
03/04/2007,16021,J,K,10,10,
04/04/2007,16022,A,J,9,8,
04/04/2007,16023,7,K,A,Q,
04/04/2007,16024,A,8,7,8,
04/04/2007,16025,7,8,K,K,
04/04/2007,16026,7,7,K,K,
04/04/2007,16027,9,Q,A,Q,
05/04/2007,16028,Q,10,Q,A,
05/04/2007,16029,A,Q,7,A,
05/04/2007,16030,Q,7,A,A,
05/04/2007,16031,8,A,Q,A,
05/04/2007,16032,Q,7,K,A,
05/04/2007,16033,K,K,Q,Q,
06/04/2007,16034,A,7,9,Q,
06/04/2007,16035,A,J,8,Q,
06/04/2007,16036,10,K,Q,7,
07/04/2007,16037,10,K,A,8,
07/04/2007,16038,Q,J,J,Q,
08/04/2007,16039,9,10,9,K,
08/04/2007,16040,Q,8,K,A,
08/04/2007,16041,9,J,10,10,
09/04/2007,16042,K,K,9,10,
09/04/2007,16043,J,9,8,A,
10/04/2007,16044,A,K,K,K,
10/04/2007,16045,10,J,7,9,
10/04/2007,16046,8,A,K,8,
10/04/2007,16047,J,9,K,A,
10/04/2007,16048,K,7,8,J,
10/04/2007,16049,9,8,8,7,
11/04/2007,16050,Q,10,10,9,
11/04/2007,16051,9,10,J,10,
11/04/2007,16052,8,10,Q,Q,
11/04/2007,16053,10,A,J,8,
11/04/2007,16054,9,A,7,9,
11/04/2007,16055,J,10,9,10,
12/04/2007,16056,K,J,8,K,
12/04/2007,16057,7,A,7,9,
12/04/2007,16058,10,J,J,A,
12/04/2007,16059,7,8,7,7,
12/04/2007,16060,10,A,J,A,
12/04/2007,16061,A,Q,K,10,
13/04/2007,16062,A,10,A,J,
13/04/2007,16063,Q,8,K,7,
13/04/2007,16064,10,7,Q,9,
14/04/2007,16065,J,K,Q,K,
14/04/2007,16066,J,K,J,8,
15/04/2007,16067,A,7,8,9,
15/04/2007,16068,7,10,10,8,
15/04/2007,16069,8,J,10,7,
15/04/2007,16070,J,10,J,A,
15/04/2007,16071,A,K,9,Q,
16/04/2007,16072,K,K,A,Q,
16/04/2007,16073,8,7,7,Q,
17/04/2007,16074,10,10,J,Q,
17/04/2007,16075,Q,J,A,8,
17/04/2007,16076,J,J,J,9,
17/04/2007,16077,Q,8,K,A,
17/04/2007,16078,A,J,9,10,
17/04/2007,16079,A,Q,J,J,
18/04/2007,16080,J,K,7,A,
18/04/2007,16081,K,10,8,7,
18/04/2007,16082,J,9,A,7,
18/04/2007,16083,8,8,10,J,
18/04/2007,16084,J,Q,Q,9,
18/04/2007,16085,A,10,8,K,
19/04/2007,16086,A,A,10,8,
19/04/2007,16087,Q,7,8,Q,
19/04/2007,16088,10,8,J,J,
19/04/2007,16089,9,10,7,8,
19/04/2007,16090,7,Q,J,10,
19/04/2007,16091,A,A,J,8,
20/04/2007,16092,K,8,7,7,
20/04/2007,16093,K,8,10,10,
20/04/2007,16094,K,10,8,J,
21/04/2007,16095,9,Q,9,Q,
21/04/2007,16096,K,A,10,9,
22/04/2007,16097,A,8,Q,K,
22/04/2007,16098,8,J,7,Q,
22/04/2007,16099,J,7,10,7,
22/04/2007,16100,8,K,Q,7,
22/04/2007,16101,7,A,8,10,
23/04/2007,16102,8,Q,9,Q,
23/04/2007,16103,8,9,A,Q,
24/04/2007,16104,J,9,K,9,
24/04/2007,16105,K,8,7,9,
24/04/2007,16106,Q,Q,9,A,
24/04/2007,16107,Q,Q,10,7,
24/04/2007,16108,7,Q,8,A,
24/04/2007,16109,8,7,7,A,
25/04/2007,16110,8,8,Q,K,
25/04/2007,16111,9,10,A,7,
25/04/2007,16112,K,A,8,10,
25/04/2007,16113,8,Q,Q,10,
25/04/2007,16114,K,9,A,8,
25/04/2007,16115,J,10,Q,8,
26/04/2007,16116,K,A,7,10,
26/04/2007,16117,10,9,10,Q,
26/04/2007,16118,10,A,9,Q,
26/04/2007,16119,Q,A,J,9,
26/04/2007,16120,9,10,K,K,
26/04/2007,16121,10,A,J,10,
27/04/2007,16122,9,J,J,7,
27/04/2007,16123,9,J,9,9,
27/04/2007,16124,J,J,7,7,
28/04/2007,16125,9,7,9,K,
28/04/2007,16126,7,A,K,Q,
29/04/2007,16127,K,9,A,10,
29/04/2007,16128,K,A,10,K,
29/04/2007,16129,10,9,J,J,
29/04/2007,16130,9,9,A,A,
29/04/2007,16131,10,7,7,8,
29/04/2007,16132,7,8,A,Q,
30/04/2007,16133,K,8,10,J,
30/04/2007,16134,Q,J,Q,J,
30/04/2007,16135,K,J,J,8,
30/04/2007,16136,8,J,A,Q,
30/04/2007,16137,A,10,7,10,
30/04/2007,16138,8,10,K,J,
01/05/2007,16139,A,A,9,7,
01/05/2007,16140,9,7,9,8,
01/05/2007,16141,7,9,9,10,
01/05/2007,16142,J,8,Q,8,
01/05/2007,16143,Q,K,9,8,
01/05/2007,16144,7,9,8,A,
02/05/2007,16145,8,9,7,9,
02/05/2007,16146,7,8,9,J,
02/05/2007,16147,8,9,7,10,
02/05/2007,16148,10,K,Q,9,
02/05/2007,16149,10,K,Q,A,
02/05/2007,16150,Q,Q,K,K,
03/05/2007,16151,Q,Q,8,7,
03/05/2007,16152,K,7,7,9,
03/05/2007,16153,J,7,8,9,
03/05/2007,16154,7,7,K,Q,
03/05/2007,16155,7,7,9,9,
03/05/2007,16156,8,J,8,K,
04/05/2007,16157,J,8,A,9,
04/05/2007,16158,Q,9,K,7,
04/05/2007,16159,8,J,8,10,
05/05/2007,16160,8,8,Q,7,
05/05/2007,16161,8,10,K,8,
06/05/2007,16162,10,Q,9,Q,
06/05/2007,16163,8,9,10,A,
06/05/2007,16164,9,K,7,Q,
06/05/2007,16165,J,A,7,9,
06/05/2007,16166,9,K,Q,10,
06/05/2007,16167,10,7,7,J,
07/05/2007,16168,8,J,J,8,
07/05/2007,16169,8,K,10,7,
07/05/2007,16170,Q,10,Q,10,
07/05/2007,16171,7,10,A,7,
07/05/2007,16172,10,Q,8,A,
07/05/2007,16173,9,Q,Q,J,
08/05/2007,16174,8,8,10,8,
08/05/2007,16175,10,Q,A,9,
08/05/2007,16176,Q,9,7,K,
08/05/2007,16177,A,A,Q,8,
08/05/2007,16178,9,A,10,A,
08/05/2007,16179,10,Q,8,Q,
09/05/2007,16180,10,K,K,J,
09/05/2007,16181,A,Q,10,8,
09/05/2007,16182,7,J,A,10,
09/05/2007,16183,7,K,7,9,
09/05/2007,16184,Q,J,7,7,
09/05/2007,16185,8,9,Q,K,
10/05/2007,16186,7,A,7,A,
10/05/2007,16187,Q,10,Q,A,
10/05/2007,16188,8,A,A,7,
10/05/2007,16189,J,A,K,7,
10/05/2007,16190,K,J,8,7,
10/05/2007,16191,A,Q,K,Q,
11/05/2007,16192,9,8,7,A,
11/05/2007,16193,9,A,7,Q,
11/05/2007,16194,J,8,9,10,
12/05/2007,16195,J,7,J,9,
12/05/2007,16196,K,9,9,9,
13/05/2007,16197,9,7,7,K,
13/05/2007,16198,9,K,J,9,
13/05/2007,16199,10,K,A,J,
13/05/2007,16200,A,7,10,K,
13/05/2007,16201,7,A,9,7,
13/05/2007,16202,9,8,9,9,
14/05/2007,16203,J,A,9,9,
14/05/2007,16204,10,7,Q,7,
14/05/2007,16205,Q,7,10,10,
14/05/2007,16206,9,J,J,7,
14/05/2007,16207,K,9,Q,Q,
14/05/2007,16208,9,7,K,8,
