תאריך,הגרלה,תלתן,יהלום,לב,עלה
03/07/2017,35868,7,Q,7,A,
03/07/2017,35869,10,A,Q,A,
03/07/2017,35870,Q,8,A,10,
03/07/2017,35871,Q,A,9,8,
03/07/2017,35872,Q,7,9,K,
03/07/2017,35873,8,Q,A,9,
03/07/2017,35874,Q,10,K,Q,
04/07/2017,35875,Q,8,9,K,
04/07/2017,35876,7,9,A,7,
04/07/2017,35877,J,A,7,A,
04/07/2017,35878,K,9,9,8,
04/07/2017,35879,9,9,J,Q,
04/07/2017,35880,Q,Q,J,A,
04/07/2017,35881,9,J,A,J,
05/07/2017,35882,Q,10,Q,Q,
05/07/2017,35883,7,10,8,K,
05/07/2017,35884,10,Q,Q,8,
05/07/2017,35885,9,A,9,A,
05/07/2017,35886,9,A,7,A,
05/07/2017,35887,J,10,J,K,
05/07/2017,35888,A,J,Q,Q,
06/07/2017,35889,10,7,9,8,
06/07/2017,35890,K,8,7,9,
06/07/2017,35891,A,A,J,Q,
06/07/2017,35892,9,K,7,A,
06/07/2017,35893,9,A,8,10,
06/07/2017,35894,A,8,K,Q,
06/07/2017,35895,9,K,Q,8,
07/07/2017,35896,Q,A,K,9,
07/07/2017,35897,J,J,J,8,
07/07/2017,35898,J,7,10,9,
08/07/2017,35899,7,7,J,J,
08/07/2017,35900,9,K,9,Q,
09/07/2017,35901,Q,K,10,10,
09/07/2017,35902,9,Q,8,7,
09/07/2017,35903,K,J,Q,9,
09/07/2017,35904,8,10,7,Q,
09/07/2017,35905,Q,7,K,8,
09/07/2017,35906,Q,K,8,K,
09/07/2017,35907,8,9,J,A,
10/07/2017,35908,J,Q,A,K,
10/07/2017,35909,7,10,9,Q,
10/07/2017,35910,J,A,10,J,
10/07/2017,35911,K,J,J,A,
10/07/2017,35912,8,K,Q,10,
10/07/2017,35913,8,9,A,J,
10/07/2017,35914,9,7,Q,9,
11/07/2017,35915,9,A,8,7,
11/07/2017,35916,10,A,7,A,
11/07/2017,35917,9,J,7,8,
11/07/2017,35918,7,A,10,Q,
11/07/2017,35919,7,7,7,Q,
11/07/2017,35920,J,9,A,Q,
11/07/2017,35921,Q,K,Q,A,
12/07/2017,35922,A,7,9,9,
12/07/2017,35923,A,9,7,10,
12/07/2017,35924,9,7,Q,10,
12/07/2017,35925,8,J,10,7,
12/07/2017,35926,8,Q,A,A,
12/07/2017,35927,10,8,A,10,
12/07/2017,35928,9,10,Q,Q,
13/07/2017,35929,A,A,K,A,
13/07/2017,35930,J,8,10,K,
13/07/2017,35931,K,Q,10,8,
13/07/2017,35932,7,10,K,7,
13/07/2017,35933,J,8,9,8,
13/07/2017,35934,7,J,Q,A,
13/07/2017,35935,J,J,K,A,
14/07/2017,35936,9,10,10,J,
14/07/2017,35937,K,K,Q,9,
14/07/2017,35938,8,9,8,7,
15/07/2017,35939,10,J,9,10,
15/07/2017,35940,Q,A,A,K,
16/07/2017,35941,Q,J,K,A,
16/07/2017,35942,7,J,8,9,
16/07/2017,35943,9,J,A,8,
16/07/2017,35944,J,7,Q,Q,
16/07/2017,35945,Q,K,Q,9,
16/07/2017,35946,K,Q,9,9,
16/07/2017,35947,9,8,Q,10,
17/07/2017,35948,K,Q,Q,8,
17/07/2017,35949,10,8,A,K,
17/07/2017,35950,A,A,J,7,
17/07/2017,35951,10,7,K,8,
17/07/2017,35952,Q,8,7,7,
17/07/2017,35953,K,8,J,9,
17/07/2017,35954,K,K,8,10,
18/07/2017,35955,K,A,10,Q,
18/07/2017,35956,8,10,Q,J,
18/07/2017,35957,J,J,7,K,
18/07/2017,35958,Q,Q,8,K,
18/07/2017,35959,K,Q,A,9,
18/07/2017,35960,K,Q,10,10,
18/07/2017,35961,9,Q,Q,10,
19/07/2017,35962,7,10,J,8,
19/07/2017,35963,A,8,8,8,
19/07/2017,35964,Q,9,10,9,
19/07/2017,35965,9,J,9,7,
19/07/2017,35966,7,7,J,7,
19/07/2017,35967,K,8,A,K,
19/07/2017,35968,8,J,9,J,
20/07/2017,35969,A,10,7,10,
20/07/2017,35970,J,7,10,K,
20/07/2017,35971,9,J,8,7,
20/07/2017,35972,J,Q,10,8,
20/07/2017,35973,Q,9,Q,A,
20/07/2017,35974,8,J,7,8,
20/07/2017,35975,J,8,Q,9,
21/07/2017,35976,7,9,9,K,
21/07/2017,35977,9,7,K,Q,
21/07/2017,35978,9,10,K,A,
22/07/2017,35979,8,10,9,8,
22/07/2017,35980,A,10,A,J,
23/07/2017,35981,K,A,9,A,
23/07/2017,35982,A,J,Q,A,
23/07/2017,35983,8,A,8,7,
23/07/2017,35984,9,8,7,10,
23/07/2017,35985,J,9,7,10,
23/07/2017,35986,7,10,10,A,
23/07/2017,35987,7,10,Q,A,
24/07/2017,35988,Q,9,8,9,
24/07/2017,35989,A,7,8,10,
24/07/2017,35990,J,7,7,J,
24/07/2017,35991,Q,Q,8,8,
24/07/2017,35992,9,Q,10,8,
24/07/2017,35993,7,8,8,Q,
24/07/2017,35994,K,10,10,J,
25/07/2017,35995,K,8,A,8,
25/07/2017,35996,J,8,9,A,
25/07/2017,35997,8,7,A,Q,
25/07/2017,35998,A,K,9,9,
25/07/2017,35999,J,Q,Q,9,
25/07/2017,36000,8,8,A,7,
25/07/2017,36001,9,9,10,Q,
26/07/2017,36002,Q,8,8,10,
26/07/2017,36003,K,10,J,J,
26/07/2017,36004,A,A,K,8,
26/07/2017,36005,J,8,10,K,
26/07/2017,36006,Q,9,9,A,
26/07/2017,36007,10,K,A,J,
26/07/2017,36008,8,J,8,K,
27/07/2017,36009,A,8,A,J,
27/07/2017,36010,Q,Q,9,9,
27/07/2017,36011,K,Q,Q,J,
27/07/2017,36012,J,10,8,J,
27/07/2017,36013,J,J,7,9,
27/07/2017,36014,9,K,10,7,
27/07/2017,36015,A,7,K,7,
28/07/2017,36016,9,10,K,Q,
28/07/2017,36017,K,9,8,9,
28/07/2017,36018,8,J,Q,J,
29/07/2017,36019,7,8,Q,8,
29/07/2017,36020,7,9,J,10,
30/07/2017,36021,Q,K,7,Q,
30/07/2017,36022,7,K,K,K,
30/07/2017,36023,8,9,9,K,
30/07/2017,36024,9,Q,K,K,
30/07/2017,36025,10,Q,8,A,
30/07/2017,36026,Q,7,Q,8,
30/07/2017,36027,Q,A,J,9,
31/07/2017,36028,9,8,10,8,
31/07/2017,36029,K,7,7,K,
31/07/2017,36030,7,A,A,J,
31/07/2017,36031,8,Q,Q,J,
31/07/2017,36032,Q,9,K,J,
01/08/2017,36033,9,K,K,7,
01/08/2017,36034,K,Q,9,Q,
01/08/2017,36035,7,J,7,7,
01/08/2017,36036,9,7,8,9,
01/08/2017,36037,9,8,Q,8,
01/08/2017,36038,Q,9,10,A,
01/08/2017,36039,Q,K,Q,7,
02/08/2017,36040,9,Q,7,7,
02/08/2017,36041,Q,7,Q,10,
02/08/2017,36042,K,A,K,7,
02/08/2017,36043,Q,A,K,J,
02/08/2017,36044,10,J,A,10,
02/08/2017,36045,K,8,9,Q,
02/08/2017,36046,Q,Q,7,7,
03/08/2017,36047,J,9,Q,9,
03/08/2017,36048,J,J,A,7,
03/08/2017,36049,J,9,8,9,
03/08/2017,36050,A,Q,9,A,
03/08/2017,36051,Q,9,10,9,
03/08/2017,36052,8,J,J,A,
03/08/2017,36053,Q,J,8,9,
04/08/2017,36054,9,7,Q,K,
04/08/2017,36055,8,Q,J,J,
04/08/2017,36056,8,10,A,Q,
05/08/2017,36057,7,7,8,10,
05/08/2017,36058,7,J,K,7,
06/08/2017,36059,9,9,K,A,
06/08/2017,36060,Q,A,K,10,
06/08/2017,36061,A,9,J,K,
06/08/2017,36062,7,Q,9,J,
06/08/2017,36063,J,J,8,Q,
06/08/2017,36064,8,Q,8,A,
06/08/2017,36065,A,10,A,9,
07/08/2017,36066,Q,A,9,9,
07/08/2017,36067,10,8,J,8,
07/08/2017,36068,9,K,Q,A,
07/08/2017,36069,A,9,8,A,
07/08/2017,36070,7,Q,8,J,
07/08/2017,36071,10,9,K,J,
07/08/2017,36072,7,A,A,J,
08/08/2017,36073,J,J,8,J,
08/08/2017,36074,9,A,K,9,
08/08/2017,36075,9,9,J,10,
08/08/2017,36076,J,K,8,10,
08/08/2017,36077,7,7,7,7,
08/08/2017,36078,9,8,Q,8,
08/08/2017,36079,Q,9,K,J,
09/08/2017,36080,K,7,9,7,
09/08/2017,36081,Q,A,7,8,
09/08/2017,36082,J,9,K,J,
09/08/2017,36083,7,8,7,Q,
09/08/2017,36084,Q,8,A,8,
09/08/2017,36085,8,10,8,10,
09/08/2017,36086,10,10,8,7,
10/08/2017,36087,A,10,9,J,
10/08/2017,36088,A,10,7,J,
10/08/2017,36089,7,J,Q,7,
10/08/2017,36090,A,Q,7,Q,
10/08/2017,36091,8,10,10,A,
10/08/2017,36092,K,8,8,J,
10/08/2017,36093,9,8,A,Q,
11/08/2017,36094,8,K,J,Q,
11/08/2017,36095,J,K,10,A,
11/08/2017,36096,A,K,7,J,
12/08/2017,36097,8,Q,J,Q,
12/08/2017,36098,9,7,J,9,
13/08/2017,36099,J,9,A,K,
13/08/2017,36100,9,7,Q,8,
13/08/2017,36101,8,10,10,K,
13/08/2017,36102,9,K,9,A,
13/08/2017,36103,7,Q,A,10,
13/08/2017,36104,A,10,7,10,
13/08/2017,36105,10,A,7,J,
14/08/2017,36106,K,10,8,A,
14/08/2017,36107,K,A,10,K,
14/08/2017,36108,K,J,Q,10,
14/08/2017,36109,8,Q,J,8,
14/08/2017,36110,7,8,K,10,
14/08/2017,36111,J,10,K,7,
14/08/2017,36112,10,9,Q,K,
15/08/2017,36113,10,A,A,A,
15/08/2017,36114,10,K,10,Q,
15/08/2017,36115,J,A,10,10,
15/08/2017,36116,7,Q,A,K,
15/08/2017,36117,Q,9,8,A,
15/08/2017,36118,9,J,10,J,
15/08/2017,36119,Q,7,9,A,
16/08/2017,36120,Q,Q,10,8,
16/08/2017,36121,K,A,10,J,
16/08/2017,36122,Q,9,Q,8,
16/08/2017,36123,10,Q,7,J,
16/08/2017,36124,9,9,Q,10,
16/08/2017,36125,A,10,8,K,
16/08/2017,36126,Q,J,9,J,
17/08/2017,36127,A,Q,K,7,
17/08/2017,36128,8,8,K,9,
17/08/2017,36129,10,7,A,A,
17/08/2017,36130,9,10,9,Q,
17/08/2017,36131,10,9,Q,J,
17/08/2017,36132,8,A,A,7,
17/08/2017,36133,K,A,K,8,
18/08/2017,36134,A,Q,8,Q,
18/08/2017,36135,K,Q,J,J,
18/08/2017,36136,10,J,10,K,
19/08/2017,36137,10,8,J,Q,
19/08/2017,36138,9,Q,Q,9,
20/08/2017,36139,A,9,Q,9,
20/08/2017,36140,10,A,J,8,
20/08/2017,36141,K,K,9,J,
20/08/2017,36142,K,J,8,8,
20/08/2017,36143,8,J,10,K,
20/08/2017,36144,7,K,A,A,
20/08/2017,36145,7,8,A,A,
21/08/2017,36146,7,8,Q,A,
21/08/2017,36147,7,A,7,7,
21/08/2017,36148,J,A,J,Q,
21/08/2017,36149,9,J,K,7,
21/08/2017,36150,K,Q,9,7,
21/08/2017,36151,8,Q,J,A,
21/08/2017,36152,9,K,A,K,
22/08/2017,36153,7,10,K,Q,
22/08/2017,36154,J,A,A,8,
22/08/2017,36155,A,J,A,10,
22/08/2017,36156,A,K,7,7,
22/08/2017,36157,A,Q,A,10,
22/08/2017,36158,J,10,7,9,
22/08/2017,36159,7,10,A,J,
23/08/2017,36160,7,10,J,7,
23/08/2017,36161,Q,Q,Q,J,
23/08/2017,36162,9,7,10,8,
23/08/2017,36163,K,7,A,7,
23/08/2017,36164,Q,Q,A,A,
23/08/2017,36165,9,A,K,K,
23/08/2017,36166,K,J,8,A,
24/08/2017,36167,Q,9,J,J,
24/08/2017,36168,8,K,K,A,
24/08/2017,36169,9,K,9,9,
24/08/2017,36170,10,Q,7,Q,
24/08/2017,36171,J,7,A,K,
24/08/2017,36172,8,J,8,Q,
24/08/2017,36173,Q,10,A,8,
25/08/2017,36174,J,Q,7,A,
25/08/2017,36175,10,Q,9,10,
25/08/2017,36176,10,K,9,A,
26/08/2017,36177,10,7,7,10,
26/08/2017,36178,8,A,K,J,
27/08/2017,36179,10,10,10,A,
27/08/2017,36180,7,8,K,K,
27/08/2017,36181,8,Q,A,8,
27/08/2017,36182,K,K,10,K,
27/08/2017,36183,J,J,Q,9,
27/08/2017,36184,7,Q,7,9,
27/08/2017,36185,9,Q,A,8,
28/08/2017,36186,J,J,A,K,
28/08/2017,36187,7,J,J,10,
28/08/2017,36188,7,A,7,8,
28/08/2017,36189,7,7,8,A,
28/08/2017,36190,7,J,A,A,
28/08/2017,36191,7,A,K,9,
28/08/2017,36192,Q,Q,9,7,
29/08/2017,36193,9,K,7,A,
29/08/2017,36194,A,8,K,7,
29/08/2017,36195,Q,8,J,Q,
29/08/2017,36196,7,9,7,8,
29/08/2017,36197,8,10,J,A,
29/08/2017,36198,J,9,9,J,
29/08/2017,36199,J,Q,Q,8,
30/08/2017,36200,10,A,K,7,
30/08/2017,36201,A,7,7,7,
30/08/2017,36202,9,A,A,A,
30/08/2017,36203,7,A,Q,8,
30/08/2017,36204,7,8,J,9,
30/08/2017,36205,10,K,K,7,
30/08/2017,36206,A,Q,Q,Q,
31/08/2017,36207,Q,8,A,A,
31/08/2017,36208,J,Q,K,9,
31/08/2017,36209,K,10,Q,9,
31/08/2017,36210,9,9,Q,9,
31/08/2017,36211,J,10,K,10,
31/08/2017,36212,9,8,9,J,
31/08/2017,36213,J,K,A,Q,
01/09/2017,36214,A,K,Q,10,
01/09/2017,36215,9,A,A,7,
01/09/2017,36216,A,8,7,9,
02/09/2017,36217,7,9,10,9,
02/09/2017,36218,9,Q,J,A,
03/09/2017,36219,K,8,7,8,
03/09/2017,36220,K,Q,Q,J,
03/09/2017,36221,Q,A,Q,K,
03/09/2017,36222,8,10,9,8,
03/09/2017,36223,10,J,J,K,
03/09/2017,36224,8,Q,J,Q,
03/09/2017,36225,A,9,7,J,
04/09/2017,36226,Q,8,A,10,
04/09/2017,36227,J,8,K,Q,
04/09/2017,36228,8,Q,10,10,
04/09/2017,36229,A,8,A,7,
04/09/2017,36230,A,7,10,A,
04/09/2017,36231,Q,10,Q,A,
04/09/2017,36232,9,Q,7,8,
05/09/2017,36233,9,K,Q,A,
05/09/2017,36234,7,J,K,7,
05/09/2017,36235,8,9,K,9,
05/09/2017,36236,J,J,A,K,
05/09/2017,36237,9,A,9,8,
05/09/2017,36238,Q,K,K,A,
05/09/2017,36239,Q,K,7,10,
06/09/2017,36240,8,J,9,7,
06/09/2017,36241,8,10,A,9,
06/09/2017,36242,7,10,10,10,
06/09/2017,36243,J,7,9,A,
06/09/2017,36244,7,Q,8,K,
06/09/2017,36245,10,8,Q,9,
06/09/2017,36246,7,7,8,Q,
07/09/2017,36247,8,J,9,A,
07/09/2017,36248,7,Q,7,8,
07/09/2017,36249,10,A,A,9,
07/09/2017,36250,9,J,10,7,
07/09/2017,36251,J,10,Q,A,
07/09/2017,36252,10,Q,A,Q,
07/09/2017,36253,8,7,10,K,
08/09/2017,36254,8,9,Q,K,
08/09/2017,36255,8,Q,10,J,
08/09/2017,36256,8,7,10,Q,
09/09/2017,36257,7,A,J,8,
09/09/2017,36258,8,K,8,7,
10/09/2017,36259,K,8,K,7,
10/09/2017,36260,8,10,J,10,
10/09/2017,36261,A,A,10,A,
10/09/2017,36262,7,9,10,Q,
10/09/2017,36263,7,K,9,K,
10/09/2017,36264,A,8,10,K,
10/09/2017,36265,Q,Q,J,K,
11/09/2017,36266,9,A,8,J,
11/09/2017,36267,K,7,A,9,
11/09/2017,36268,7,K,9,9,
11/09/2017,36269,10,J,8,A,
11/09/2017,36270,K,Q,8,8,
11/09/2017,36271,Q,9,K,9,
11/09/2017,36272,A,7,8,10,
12/09/2017,36273,9,9,9,Q,
12/09/2017,36274,9,8,9,10,
12/09/2017,36275,10,8,7,8,
12/09/2017,36276,Q,9,9,K,
12/09/2017,36277,9,8,Q,Q,
12/09/2017,36278,8,10,7,K,
12/09/2017,36279,8,K,9,9,
13/09/2017,36280,K,10,J,10,
13/09/2017,36281,8,10,A,7,
13/09/2017,36282,10,10,10,Q,
13/09/2017,36283,9,J,A,Q,
13/09/2017,36284,7,Q,Q,9,
13/09/2017,36285,K,Q,J,J,
13/09/2017,36286,10,7,Q,K,
14/09/2017,36287,A,7,A,7,
14/09/2017,36288,A,K,10,Q,
14/09/2017,36289,J,8,J,8,
14/09/2017,36290,8,K,Q,A,
14/09/2017,36291,K,A,J,10,
14/09/2017,36292,9,K,K,8,
14/09/2017,36293,8,10,8,K,
15/09/2017,36294,9,Q,A,10,
15/09/2017,36295,K,9,A,A,
15/09/2017,36296,7,8,J,10,
16/09/2017,36297,Q,J,K,9,
16/09/2017,36298,10,K,A,10,
17/09/2017,36299,9,A,8,Q,
17/09/2017,36300,7,8,Q,7,
17/09/2017,36301,Q,7,8,Q,
17/09/2017,36302,K,7,7,Q,
17/09/2017,36303,9,A,7,J,
17/09/2017,36304,K,9,J,K,
17/09/2017,36305,8,A,A,7,
18/09/2017,36306,A,J,8,10,
18/09/2017,36307,Q,7,Q,9,
18/09/2017,36308,K,J,9,9,
18/09/2017,36309,J,10,A,9,
18/09/2017,36310,Q,9,Q,K,
18/09/2017,36311,8,7,Q,K,
18/09/2017,36312,A,9,8,8,
19/09/2017,36313,A,8,Q,K,
19/09/2017,36314,8,7,7,J,
19/09/2017,36315,9,10,8,Q,
19/09/2017,36316,10,10,7,J,
19/09/2017,36317,7,10,A,7,
19/09/2017,36318,A,9,A,A,
19/09/2017,36319,Q,7,7,Q,
20/09/2017,36320,9,10,K,8,
20/09/2017,36321,Q,8,J,J,
20/09/2017,36322,Q,10,8,A,
23/09/2017,36323,K,9,K,K,
23/09/2017,36324,9,A,K,9,
24/09/2017,36325,K,K,K,K,
24/09/2017,36326,8,10,Q,8,
24/09/2017,36327,8,9,K,Q,
24/09/2017,36328,K,Q,A,10,
24/09/2017,36329,10,J,8,9,
24/09/2017,36330,9,9,A,7,
24/09/2017,36331,K,K,J,7,
25/09/2017,36332,9,10,7,Q,
25/09/2017,36333,J,J,A,A,
25/09/2017,36334,Q,10,10,10,
25/09/2017,36335,K,A,9,8,
25/09/2017,36336,9,A,K,Q,
25/09/2017,36337,7,Q,J,J,
25/09/2017,36338,9,9,9,A,
26/09/2017,36339,9,9,Q,A,
26/09/2017,36340,J,8,9,8,
26/09/2017,36341,J,K,J,Q,
26/09/2017,36342,8,9,8,K,
26/09/2017,36343,10,A,9,Q,
26/09/2017,36344,8,K,9,Q,
26/09/2017,36345,8,K,8,10,
27/09/2017,36346,8,7,10,Q,
27/09/2017,36347,8,J,A,K,
27/09/2017,36348,K,A,K,A,
27/09/2017,36349,J,Q,K,9,
27/09/2017,36350,9,A,A,K,
27/09/2017,36351,7,8,Q,Q,
27/09/2017,36352,10,9,A,J,
28/09/2017,36353,8,J,7,Q,
28/09/2017,36354,9,9,9,10,
28/09/2017,36355,8,7,Q,A,
28/09/2017,36356,K,8,Q,A,
28/09/2017,36357,7,A,A,K,
28/09/2017,36358,K,10,9,K,
28/09/2017,36359,9,Q,9,9,
29/09/2017,36360,A,A,A,J,
30/09/2017,36361,A,7,J,8,
30/09/2017,36362,A,9,7,J,
01/10/2017,36363,A,7,10,Q,
01/10/2017,36364,10,J,7,8,
01/10/2017,36365,Q,K,J,J,
01/10/2017,36366,9,8,9,9,
01/10/2017,36367,Q,7,J,A,
01/10/2017,36368,7,A,10,10,
01/10/2017,36369,9,A,A,A,
02/10/2017,36370,7,7,7,A,
02/10/2017,36371,9,A,J,Q,
02/10/2017,36372,8,J,7,9,
02/10/2017,36373,K,Q,A,8,
02/10/2017,36374,Q,9,7,Q,
02/10/2017,36375,Q,A,9,K,
02/10/2017,36376,A,Q,10,9,
03/10/2017,36377,K,8,A,J,
03/10/2017,36378,J,K,A,9,
03/10/2017,36379,K,7,J,9,
03/10/2017,36380,10,Q,J,10,
03/10/2017,36381,7,8,A,K,
03/10/2017,36382,Q,K,7,8,
03/10/2017,36383,K,K,9,Q,
04/10/2017,36384,10,Q,10,7,
04/10/2017,36385,8,10,10,J,
04/10/2017,36386,Q,J,10,J,
05/10/2017,36387,K,K,8,8,
05/10/2017,36388,Q,K,8,9,
06/10/2017,36389,Q,8,K,10,
06/10/2017,36390,9,7,Q,K,
06/10/2017,36391,A,7,7,Q,
07/10/2017,36392,10,9,10,A,
07/10/2017,36393,8,J,7,7,
08/10/2017,36394,9,7,K,8,
08/10/2017,36395,J,8,10,9,
08/10/2017,36396,10,8,9,8,
08/10/2017,36397,9,8,10,9,
08/10/2017,36398,8,A,10,Q,
08/10/2017,36399,A,9,Q,K,
08/10/2017,36400,A,J,J,K,
09/10/2017,36401,J,A,10,8,
09/10/2017,36402,7,J,A,10,
09/10/2017,36403,K,Q,10,K,
09/10/2017,36404,Q,9,A,K,
09/10/2017,36405,8,9,8,9,
09/10/2017,36406,7,9,7,10,
09/10/2017,36407,J,J,A,A,
10/10/2017,36408,10,J,K,J,
10/10/2017,36409,A,A,9,A,
10/10/2017,36410,10,7,9,K,
10/10/2017,36411,7,A,10,J,
10/10/2017,36412,Q,8,K,8,
10/10/2017,36413,10,10,9,Q,
10/10/2017,36414,Q,Q,K,10,
11/10/2017,36415,10,K,7,Q,
11/10/2017,36416,9,8,7,Q,
11/10/2017,36417,7,8,10,9,
12/10/2017,36418,A,A,A,7,
12/10/2017,36419,A,9,9,Q,
13/10/2017,36420,10,K,9,10,
13/10/2017,36421,J,Q,J,9,
13/10/2017,36422,Q,7,J,10,
14/10/2017,36423,9,10,Q,10,
14/10/2017,36424,8,A,J,10,
15/10/2017,36425,10,7,J,J,
15/10/2017,36426,J,10,K,8,
15/10/2017,36427,K,8,Q,K,
15/10/2017,36428,J,8,7,A,
15/10/2017,36429,K,10,Q,8,
15/10/2017,36430,8,9,Q,8,
15/10/2017,36431,A,10,8,K,
16/10/2017,36432,J,K,9,J,
16/10/2017,36433,K,Q,Q,A,
16/10/2017,36434,K,K,8,J,
16/10/2017,36435,K,Q,A,A,
16/10/2017,36436,A,K,7,9,
16/10/2017,36437,9,8,10,J,
16/10/2017,36438,7,A,7,7,
17/10/2017,36439,Q,J,Q,K,
17/10/2017,36440,7,Q,10,J,
17/10/2017,36441,Q,Q,7,Q,
17/10/2017,36442,7,A,K,7,
17/10/2017,36443,8,9,9,8,
17/10/2017,36444,K,7,10,J,
17/10/2017,36445,K,Q,J,8,
18/10/2017,36446,8,J,A,Q,
18/10/2017,36447,8,K,K,K,
18/10/2017,36448,7,A,9,J,
18/10/2017,36449,K,Q,J,K,
18/10/2017,36450,9,8,9,8,
18/10/2017,36451,7,J,9,10,
18/10/2017,36452,8,Q,K,J,
19/10/2017,36453,J,7,A,9,
19/10/2017,36454,J,J,K,K,
19/10/2017,36455,Q,10,Q,J,
19/10/2017,36456,A,7,9,8,
19/10/2017,36457,10,9,8,K,
19/10/2017,36458,9,7,A,J,
19/10/2017,36459,J,A,K,10,
20/10/2017,36460,10,Q,K,8,
20/10/2017,36461,8,9,A,7,
20/10/2017,36462,8,J,8,K,
21/10/2017,36463,8,J,9,K,
21/10/2017,36464,A,8,7,7,
22/10/2017,36465,10,Q,9,A,
22/10/2017,36466,Q,J,K,10,
22/10/2017,36467,J,10,8,A,
22/10/2017,36468,J,10,K,8,
22/10/2017,36469,A,K,A,7,
22/10/2017,36470,8,10,A,K,
22/10/2017,36471,Q,8,10,A,
23/10/2017,36472,Q,Q,7,Q,
23/10/2017,36473,7,J,Q,Q,
23/10/2017,36474,9,K,Q,8,
23/10/2017,36475,7,10,A,J,
23/10/2017,36476,K,8,J,Q,
23/10/2017,36477,7,8,J,9,
23/10/2017,36478,9,7,7,Q,
24/10/2017,36479,A,J,9,8,
24/10/2017,36480,8,J,7,9,
24/10/2017,36481,Q,Q,A,9,
24/10/2017,36482,8,A,A,7,
24/10/2017,36483,A,10,7,7,
24/10/2017,36484,Q,9,J,8,
24/10/2017,36485,J,10,9,K,
25/10/2017,36486,9,9,8,8,
25/10/2017,36487,Q,A,Q,8,
25/10/2017,36488,9,A,J,7,
25/10/2017,36489,A,J,Q,7,
25/10/2017,36490,8,8,9,Q,
25/10/2017,36491,J,A,8,8,
25/10/2017,36492,7,Q,9,8,
26/10/2017,36493,Q,A,Q,Q,
26/10/2017,36494,8,8,K,10,
26/10/2017,36495,7,9,K,J,
26/10/2017,36496,A,Q,7,J,
26/10/2017,36497,Q,Q,A,7,
26/10/2017,36498,J,8,K,8,
26/10/2017,36499,8,Q,A,7,
27/10/2017,36500,7,10,7,A,
27/10/2017,36501,8,9,J,7,
27/10/2017,36502,9,9,10,J,
28/10/2017,36503,Q,9,9,J,
28/10/2017,36504,9,7,Q,9,
29/10/2017,36505,Q,Q,Q,10,
29/10/2017,36506,9,J,K,7,
29/10/2017,36507,J,Q,9,A,
29/10/2017,36508,A,Q,9,A,
29/10/2017,36509,7,Q,9,A,
29/10/2017,36510,J,10,9,A,
29/10/2017,36511,10,J,7,J,
30/10/2017,36512,J,J,K,K,
30/10/2017,36513,A,A,J,J,
30/10/2017,36514,J,J,Q,10,
30/10/2017,36515,J,Q,A,J,
30/10/2017,36516,Q,9,10,K,
30/10/2017,36517,A,K,10,8,
30/10/2017,36518,7,K,7,7,
31/10/2017,36519,K,Q,A,9,
31/10/2017,36520,Q,7,7,J,
31/10/2017,36521,A,A,K,Q,
31/10/2017,36522,Q,K,9,Q,
31/10/2017,36523,7,10,9,10,
31/10/2017,36524,9,10,10,Q,
31/10/2017,36525,K,10,Q,9,
01/11/2017,36526,10,J,9,9,
01/11/2017,36527,K,K,A,J,
01/11/2017,36528,9,K,9,K,
01/11/2017,36529,Q,7,J,8,
01/11/2017,36530,7,Q,10,A,
01/11/2017,36531,Q,9,J,8,
01/11/2017,36532,10,7,Q,8,
02/11/2017,36533,Q,8,9,Q,
02/11/2017,36534,J,Q,A,Q,
02/11/2017,36535,8,K,J,K,
02/11/2017,36536,J,K,J,K,
02/11/2017,36537,7,7,A,9,
02/11/2017,36538,9,J,7,A,
02/11/2017,36539,K,10,10,Q,
03/11/2017,36540,K,7,9,9,
03/11/2017,36541,7,9,K,K,
03/11/2017,36542,K,A,A,10,
04/11/2017,36543,9,Q,7,8,
04/11/2017,36544,Q,J,K,J,
05/11/2017,36545,A,9,Q,J,
05/11/2017,36546,J,J,Q,8,
05/11/2017,36547,7,9,7,8,
05/11/2017,36548,K,Q,Q,K,
05/11/2017,36549,9,Q,K,10,
05/11/2017,36550,7,9,J,K,
05/11/2017,36551,10,J,Q,7,
06/11/2017,36552,Q,7,J,10,
06/11/2017,36553,A,8,8,8,
06/11/2017,36554,7,A,7,A,
06/11/2017,36555,J,A,8,7,
06/11/2017,36556,9,K,J,9,
06/11/2017,36557,J,8,K,7,
06/11/2017,36558,Q,J,Q,K,
07/11/2017,36559,10,8,K,7,
07/11/2017,36560,K,Q,J,J,
07/11/2017,36561,7,J,K,A,
07/11/2017,36562,10,10,9,8,
07/11/2017,36563,7,9,7,8,
07/11/2017,36564,7,9,7,9,
07/11/2017,36565,A,Q,7,A,
08/11/2017,36566,7,Q,9,K,
08/11/2017,36567,7,A,K,A,
08/11/2017,36568,Q,A,8,A,
08/11/2017,36569,7,8,10,Q,
08/11/2017,36570,Q,J,7,8,
08/11/2017,36571,8,J,J,9,
08/11/2017,36572,10,A,8,Q,
09/11/2017,36573,J,9,K,A,
09/11/2017,36574,K,K,J,10,
09/11/2017,36575,Q,Q,Q,A,
09/11/2017,36576,8,9,Q,7,
09/11/2017,36577,8,K,8,A,
09/11/2017,36578,K,9,Q,7,
09/11/2017,36579,7,8,9,8,
10/11/2017,36580,A,7,8,9,
